Date/Time,PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort Fanger Model PMV [](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort Fanger Model PMV [](Hourly)
 10/21  13:00:00,0.0931776785948437,0.10942310855238458
 10/21  14:00:00,0.10354242574031288,0.11061307453972406
 10/21  15:00:00,0.12516730867093865,0.12150441614950547
 10/21  16:00:00,0.1290183084338232,0.11426155819099507
 10/21  17:00:00,0.10396273311482277,0.07944644462535003
 10/21  18:00:00,0.06586081960071973,0.03911815243769368
 10/21  19:00:00,0.027122832000800114,0.00770372099943335
 10/21  20:00:00,0.04709996859031691,0.03776941287956086
 10/21  21:00:00,0.06417999279724024,0.06038980254968298
 10/21  22:00:00,0.07587053925922595,0.07337373519504957
 10/21  23:00:00,0.08225053249065526,0.08089447647319279
 10/21  24:00:00,0.08490902456000135,0.08440748146916524
 10/22  01:00:00,0.08813807663607598,0.08775003966811304
 10/22  02:00:00,0.08881619518045289,0.08817731068818233
 10/22  03:00:00,0.08986925962910274,0.08905893899316551
 10/22  04:00:00,0.09188465952101273,0.09095120495285095
 10/22  05:00:00,0.09320549299744221,0.09207477905236193
 10/22  06:00:00,0.09341254848817608,0.09206950196028094
 10/22  07:00:00,0.11772784783723585,0.1176634649234489
 10/22  08:00:00,0.11906314978163754,0.11928516344628812
 10/22  09:00:00,0.15174600824798346,0.16025340318700052
 10/22  10:00:00,0.175853471006658,0.19897612325830547
 10/22  11:00:00,0.15817078064277996,0.1884464729499324
 10/22  12:00:00,0.12322642256911305,0.14900327576469669
 10/22  13:00:00,0.09863400088459325,0.11427774234694713
 10/22  14:00:00,0.10487784061997689,0.11248788355183148
 10/22  15:00:00,0.12195635682928693,0.11840582879182386
 10/22  16:00:00,0.12512888843927559,0.11158204707778294
 10/22  17:00:00,0.10107500792439769,0.07664275292964064
 10/22  18:00:00,0.06457514577747678,0.037299300407399687
 10/22  19:00:00,0.027994345964138406,0.00901448579470351
 10/22  20:00:00,0.04865537009654632,0.039523903874191367
 10/22  21:00:00,0.0679030495893509,0.0638841624293928
 10/22  22:00:00,0.07838085696758557,0.07626203996773565
 10/22  23:00:00,0.08485756568653454,0.08327871447380299
 10/22  24:00:00,0.08820799003583832,0.08724701566431617
 10/23  01:00:00,0.09034875973909193,0.08978297290780757
 10/23  02:00:00,0.09181051499660797,0.09140377140955605
 10/23  03:00:00,0.09293995675628114,0.0923132358105718
 10/23  04:00:00,0.09346703579402181,0.09265245697105582
 10/23  05:00:00,0.09032040855044972,0.08958137729251302
 10/23  06:00:00,0.08927763743173205,0.08852032655897713
 10/23  07:00:00,0.11642186147657637,0.11531930597466782
 10/23  08:00:00,0.11636366758581134,0.11639871755545797
 10/23  09:00:00,0.1390177544529228,0.1443530553259061
 10/23  10:00:00,0.15137874323433449,0.16161624171282125
 10/23  11:00:00,0.14168810785546907,0.14886178995448966
 10/23  12:00:00,0.1262295232968802,0.1325066303489633
 10/23  13:00:00,0.1121642335807392,0.11135893531514252
 10/23  14:00:00,0.10591431368303199,0.09798645157281669
 10/23  15:00:00,0.0928773232192188,0.08570446926947849
 10/23  16:00:00,0.08324845104380516,0.07754378675377424
 10/23  17:00:00,0.08008012669055217,0.07668460609452481
 10/23  18:00:00,0.0778807667088287,0.07536350846748671
 10/23  19:00:00,0.06221788904765613,0.060113230073360269
 10/23  20:00:00,0.06918485454525078,0.06739444469890485
 10/23  21:00:00,0.0789582232456799,0.07752931244032792
 10/23  22:00:00,0.08622683478741285,0.08535077181780908
 10/23  23:00:00,0.09000941247490704,0.08952681484876599
 10/23  24:00:00,0.08980210489305245,0.08962076798549866
 10/24  01:00:00,0.09118452053758999,0.09077188273421783
 10/24  02:00:00,0.09428385372181546,0.09381390417208005
 10/24  03:00:00,0.09638330960954467,0.0959499582738638
 10/24  04:00:00,0.09702235987542055,0.09663932526953782
 10/24  05:00:00,0.09705865181669776,0.09662696325554668
 10/24  06:00:00,0.09767246308975672,0.09712378699486638
 10/24  07:00:00,0.12382728507860175,0.12363981565367166
 10/24  08:00:00,0.11913760217918908,0.1194867980466209
 10/24  09:00:00,0.12349472923604488,0.12445907546137329
 10/24  10:00:00,0.13576115261173844,0.1394243058868218
 10/24  11:00:00,0.13307529750365455,0.13634289897892783
 10/24  12:00:00,0.12312503514592169,0.12468351680885911
 10/24  13:00:00,0.11114710782678419,0.11050225876138342
 10/24  14:00:00,0.10895745798344152,0.10776294217166808
 10/24  15:00:00,0.10393531522174762,0.1030621957897954
 10/24  16:00:00,0.09877595895093391,0.09810651770773762
 10/24  17:00:00,0.09728233566702596,0.09782021782590289
 10/24  18:00:00,0.08666593116940945,0.08559462397478898
 10/24  19:00:00,0.060468556899649628,0.05799767089875989
 10/24  20:00:00,0.06462854506360662,0.062296494181197117
 10/24  21:00:00,0.07656039388859164,0.07470154849211601
 10/24  22:00:00,0.08552475113021922,0.08448117337087394
 10/24  23:00:00,0.08945030082686642,0.08886355003060859
 10/24  24:00:00,0.09089209850023335,0.0904595292534942
 10/25  01:00:00,0.09367681931233553,0.09330386296894644
 10/25  02:00:00,0.09459977026386626,0.09436388401132073
 10/25  03:00:00,0.09421301381543812,0.09405738725584524
 10/25  04:00:00,0.0962762437654825,0.09602580924547706
 10/25  05:00:00,0.09518162893491782,0.09481648597768396
 10/25  06:00:00,0.09303999802487177,0.09251508197086575
 10/25  07:00:00,0.12033088441301412,0.12041093483959409
 10/25  08:00:00,0.12223867666638774,0.12361183371876412
 10/25  09:00:00,0.14827165532500476,0.15707939017902673
 10/25  10:00:00,0.1713022756396408,0.1953120133390221
 10/25  11:00:00,0.1523884521588922,0.1839514239143965
 10/25  12:00:00,0.11276916632396783,0.1392887937354013
 10/25  13:00:00,0.08994078720714777,0.10646804325856138
 10/25  14:00:00,0.10325351891861437,0.10796524076475447
 10/25  15:00:00,0.12216683551023569,0.11166102156563099
 10/25  16:00:00,0.1170907427108508,0.09885671347489318
 10/25  17:00:00,0.09577342437047798,0.07519612565997899
 10/25  18:00:00,0.06440048659786425,0.04278416169631422
 10/25  19:00:00,0.029143816452216498,0.013317055051481097
 10/25  20:00:00,0.045090847050574169,0.036991655386468948
 10/25  21:00:00,0.06397865866652074,0.060130861997189349
 10/25  22:00:00,0.07515126634797305,0.07312945492920649
 10/25  23:00:00,0.08035494902583274,0.07958750185767759
 10/25  24:00:00,0.08335406717324187,0.08313979876039703
 10/26  01:00:00,0.0853901560000266,0.08507873040229654
 10/26  02:00:00,0.0858238251203235,0.08510499236625932
 10/26  03:00:00,0.08406570755634196,0.08485186418169513
 10/26  04:00:00,0.0695723895668483,0.08475188957340382
 10/26  05:00:00,0.0439327412918097,0.07682799433200596
 10/26  06:00:00,0.017697284806509739,0.06453630103464814
 10/26  07:00:00,-0.004461578439498594,0.05304251954454573
 10/26  08:00:00,-0.015402738612666894,0.050910295078670089
 10/26  09:00:00,0.033216177402187369,0.11102613814706672
 10/26  10:00:00,0.13765384825330349,0.18738275232191144
 10/26  11:00:00,0.1520147875322526,0.18507236612007908
 10/26  12:00:00,0.12225630299170964,0.147600223583794
 10/26  13:00:00,0.09736262280121849,0.1147372556726048
 10/26  14:00:00,0.10424502218679029,0.11229038097051147
 10/26  15:00:00,0.1276830682633998,0.12497513580926319
 10/26  16:00:00,0.13103275033776289,0.1158349105524401
 10/26  17:00:00,0.10625032929433967,0.08052194478789847
 10/26  18:00:00,0.06680069686276698,0.038645605910132729
 10/26  19:00:00,0.044404581563970358,0.02508349816918807
 10/26  20:00:00,0.057401564243991547,0.04884851499625502
 10/26  21:00:00,0.07138102503488038,0.06662387048299833
 10/26  22:00:00,0.08096282022022933,0.07912673294907399
 10/26  23:00:00,0.0864558153058699,0.0860090551518796
 10/26  24:00:00,0.0887580273204735,0.08836899805507602
 10/27  01:00:00,0.08996157432127169,0.08894213542584483
 10/27  02:00:00,0.09006294940349115,0.08846332932639362
 10/27  03:00:00,0.0901006546397904,0.08854151690152318
 10/27  04:00:00,0.08815936508395699,0.0917003738288542
 10/27  05:00:00,0.08711601253632209,0.09296702403659787
 10/27  06:00:00,0.07300496687457534,0.09308435355624736
 10/27  07:00:00,0.05314364878104809,0.0934218144547906
 10/27  08:00:00,0.03971243253325399,0.09651017987730586
 10/27  09:00:00,0.08494863911620634,0.13626265122546769
 10/27  10:00:00,0.15588921604950779,0.19028926044908624
 10/27  11:00:00,0.15443856719502939,0.18502711651453947
 10/27  12:00:00,0.12523514112269663,0.15081428949424204
 10/27  13:00:00,0.0992669751212298,0.11658042618464446
 10/27  14:00:00,0.10107631980964369,0.11027481178680063
 10/27  15:00:00,0.12334994694075634,0.12019024591993637
 10/27  16:00:00,0.12628967757820523,0.1105684453923264
 10/27  17:00:00,0.10426606590708212,0.07812272370406531
 10/27  18:00:00,0.0669109564828369,0.039260578476491298
 10/27  19:00:00,0.04366478414192475,0.02447210831030481
 10/27  20:00:00,0.05859151943990887,0.05037532067393249
 10/27  21:00:00,0.07278522469712254,0.06824610271560783
 10/27  22:00:00,0.08032171034224492,0.07864138182115434
 10/27  23:00:00,0.08381866319829452,0.0835885016317008
 10/27  24:00:00,0.08848910189278402,0.08782272315138613
 10/28  01:00:00,0.09286296742510753,0.09160395470378857
 10/28  02:00:00,0.09326681251577908,0.09173301923360695
 10/28  03:00:00,0.09369221280397545,0.09178916606895635
 10/28  04:00:00,0.09476417288772912,0.09277409104661835
 10/28  05:00:00,0.09446988474897818,0.09271561630707526
 10/28  06:00:00,0.08581906900842605,0.09204521459067443
 10/28  07:00:00,0.06326734759197392,0.0922475661794538
 10/28  08:00:00,0.09696184149427004,0.1190599111417017
 10/28  09:00:00,0.14466601396267027,0.15878928640136576
 10/28  10:00:00,0.1760588159028142,0.20497418771904536
 10/28  11:00:00,0.15689752810499514,0.18762567186480068
 10/28  12:00:00,0.1196767363872124,0.14598130863873733
 10/28  13:00:00,0.09615156462983683,0.11275958879821799
 10/28  14:00:00,0.10425900973684484,0.11136448182283261
 10/28  15:00:00,0.12719295957924255,0.122773140945724
 10/28  16:00:00,0.12936288995311458,0.11287756189150045
 10/28  17:00:00,0.10560076414478173,0.07939767129952832
 10/28  18:00:00,0.06759491330257413,0.038339998279699329
 10/28  19:00:00,0.04838840787429142,0.027038893151191423
 10/28  20:00:00,0.04533271911640123,0.035750236733484538
 10/28  21:00:00,0.0586915604077371,0.05430350526666346
 10/28  22:00:00,0.07653049934394915,0.07414432625249049
 10/28  23:00:00,0.08072510796619233,0.07990542270650117
 10/28  24:00:00,0.08396712270237383,0.08385664489579917
 10/29  01:00:00,0.08850906425236585,0.08812460543480123
 10/29  02:00:00,0.0892821619815484,0.08840894114696482
 10/29  03:00:00,0.09003016256792826,0.0890157124316348
 10/29  04:00:00,0.087787478286143,0.09043845962093462
 10/29  05:00:00,0.07368760925181009,0.09007549999655565
 10/29  06:00:00,0.048515575931947638,0.08755330612842582
 10/29  07:00:00,0.02952325325807923,0.0868430276282546
 10/29  08:00:00,0.08090323153388704,0.11531100632337026
 10/29  09:00:00,0.14467738654343799,0.15939112355110433
 10/29  10:00:00,0.18010504916758714,0.20806115152758729
 10/29  11:00:00,0.15930448462557815,0.18929195572386524
 10/29  12:00:00,0.12325571396199856,0.14889080291549543
 10/29  13:00:00,0.09912202422115883,0.11570046024390494
 10/29  14:00:00,0.10704740201899202,0.11389468194474424
 10/29  15:00:00,0.12794205467120896,0.12363290624220946
 10/29  16:00:00,0.12948160799673542,0.11346754800656081
 10/29  17:00:00,0.10534707541771951,0.07888177539007761
 10/29  18:00:00,0.06674036043780599,0.03751493061414539
 10/29  19:00:00,0.04547647323486098,0.024491788632545958
 10/29  20:00:00,0.04511991808505663,0.035853723231193349
 10/29  21:00:00,0.0580624594388906,0.054106013322735829
 10/29  22:00:00,0.07239392513478135,0.06986397910247176
 10/29  23:00:00,0.08061670550165787,0.07989816954650933
 10/29  24:00:00,0.0847160256396432,0.08450692323231543
 10/30  01:00:00,0.08899690023849008,0.08855615048263432
 10/30  02:00:00,0.0893633526396618,0.08862764326182672
 10/30  03:00:00,0.09093581180274886,0.08997292808889843
 10/30  04:00:00,0.09445944529520477,0.09327849582643846
 10/30  05:00:00,0.09213452697994963,0.09235633513855227
 10/30  06:00:00,0.0761558057920255,0.09232191145611245
 10/30  07:00:00,0.05717593877917868,0.09353683030978428
 10/30  08:00:00,0.09277774882821302,0.11855976935229
 10/30  09:00:00,0.1431200817873688,0.1560687224112156
 10/30  10:00:00,0.17762409522967696,0.20511173500247177
 10/30  11:00:00,0.15483372038524316,0.18004271044275239
 10/30  12:00:00,0.12526093342340043,0.1359940722758634
 10/30  13:00:00,0.10732660412331471,0.10316402802873064
 10/30  14:00:00,0.11001309584325361,0.11355671651969868
 10/30  15:00:00,0.1214138896035755,0.12458281502632143
 10/30  16:00:00,0.11759439700576265,0.11229491605284554
 10/30  17:00:00,0.0972077693314417,0.07942725437266039
 10/30  18:00:00,0.06421023761042627,0.041809398655481267
 10/30  19:00:00,0.05279151710151475,0.03748410266881473
 10/30  20:00:00,0.050780451102278859,0.0436486617422083
 10/30  21:00:00,0.062185036111161568,0.05888317889908072
 10/30  22:00:00,0.07632624401082623,0.07419049259764951
 10/30  23:00:00,0.08335044433475082,0.08253945723724451
 10/30  24:00:00,0.08370858550700136,0.08351210317975999
 10/31  01:00:00,0.08870330619789904,0.08838077582011374
 10/31  02:00:00,0.08913662691191118,0.08856504306181425
 10/31  03:00:00,0.08843127251046261,0.08800705910975446
 10/31  04:00:00,0.08982363898358682,0.09222926057879547
 10/31  05:00:00,0.08795385505986134,0.09153164287958542
 10/31  06:00:00,0.06531521450644609,0.08881195935233669
 10/31  07:00:00,0.04063231730528245,0.08374746716596736
 10/31  08:00:00,0.08543803071085934,0.11345186104472735
 10/31  09:00:00,0.1441721554785463,0.15709147784511549
 10/31  10:00:00,0.175968934861252,0.20069537612885053
 10/31  11:00:00,0.16035447258006486,0.19152515194434059
 10/31  12:00:00,0.1216663467356893,0.14647727629152647
 10/31  13:00:00,0.09787230488903243,0.11210430036721016
 10/31  14:00:00,0.10626579025422445,0.11449307067652268
 10/31  15:00:00,0.12824875150800159,0.12629847703870546
 10/31  16:00:00,0.1297000261509313,0.11585953076689884
 10/31  17:00:00,0.10698875037062265,0.08179607909484633
 10/31  18:00:00,0.06654366761730528,0.03717814391593642
 10/31  19:00:00,0.04554805986855046,0.024556731168100599
 10/31  20:00:00,0.047364831044218288,0.03796765705473414
 10/31  21:00:00,0.06253127060031141,0.05871360727225812
 10/31  22:00:00,0.07548055006676516,0.07295054367882978
 10/31  23:00:00,0.08307642370503024,0.08186585291122275
 10/31  24:00:00,0.08689104484658364,0.08653505067741947
 11/01  01:00:00,0.08953583152015163,0.08928516418717862
 11/01  02:00:00,0.09158309839482078,0.09105830176475255
 11/01  03:00:00,0.09205614720671998,0.09138851484717968
 11/01  04:00:00,0.09203865964455314,0.09120068253298218
 11/01  05:00:00,0.09289921232542171,0.09189636223552875
 11/01  06:00:00,0.0943299608851439,0.09301160887893169
 11/01  07:00:00,0.09653748400798323,0.09525416748845032
 11/01  08:00:00,0.12241702114558199,0.12223379079818002
 11/01  09:00:00,0.12718395202261888,0.12768174698782956
 11/01  10:00:00,0.1394980326483,0.14396614999965447
 11/01  11:00:00,0.1477384932157783,0.1556952020013056
 11/01  12:00:00,0.13804561777391123,0.14496569867677304
 11/01  13:00:00,0.12315800799869156,0.1276366904698686
 11/01  14:00:00,0.11639793667137503,0.11045298201871927
 11/01  15:00:00,0.09824213937994525,0.09181692764946756
 11/01  16:00:00,0.087665427828032,0.08435878047633948
 11/01  17:00:00,0.10595018608897396,0.11240469529468292
 11/01  18:00:00,0.08367683405280849,0.08020049069017824
 11/01  19:00:00,0.06625773809074318,0.05893884737166771
 11/01  20:00:00,0.05711373387925346,0.052686010435903419
 11/01  21:00:00,0.06627890397472483,0.06336885548004957
 11/01  22:00:00,0.08182743379350557,0.08027792530380168
 11/01  23:00:00,0.08593820956445024,0.08524543203100484
 11/01  24:00:00,0.08788164400399942,0.08754008487961605
 11/02  01:00:00,0.09029437344418885,0.08995695665531171
 11/02  02:00:00,0.0910579114939007,0.0906599221981911
 11/02  03:00:00,0.09303527020420074,0.09233859250487095
 11/02  04:00:00,0.09619865146233595,0.09529784506343386
 11/02  05:00:00,0.09711373919835573,0.09632147175740669
 11/02  06:00:00,0.09738277791329922,0.09667181099151881
 11/02  07:00:00,0.09736662550225567,0.09673563412038509
 11/02  08:00:00,0.09659787930083375,0.09607686703967075
 11/02  09:00:00,0.10707592609576047,0.10779875584482419
 11/02  10:00:00,0.12269720083322713,0.12653708071350829
 11/02  11:00:00,0.13075659424724407,0.13493974476639845
 11/02  12:00:00,0.12446292692994916,0.12526150613207674
 11/02  13:00:00,0.1103992081471451,0.10870908170527938
 11/02  14:00:00,0.10506230290726053,0.10423193381737546
 11/02  15:00:00,0.10210827958395805,0.10129809577158096
 11/02  16:00:00,0.095359292087057,0.09393613265652803
 11/02  17:00:00,0.0816923981971567,0.07976747279850793
 11/02  18:00:00,0.07895307523513,0.07722729837136555
 11/02  19:00:00,0.08169251031624123,0.08059754034390543
 11/02  20:00:00,0.08955204316703294,0.08922490012854093
 11/02  21:00:00,0.09200967299802152,0.09148458933709772
 11/02  22:00:00,0.09609807224283604,0.09516181139257321
 11/02  23:00:00,0.09715093524977946,0.09648719497220734
 11/02  24:00:00,0.0948805965236443,0.09416754729668969
 11/03  01:00:00,0.09435038940357143,0.0936314067376366
 11/03  02:00:00,0.09420264855486026,0.0935410875718049
 11/03  03:00:00,0.09495160209158354,0.09436194477414424
 11/03  04:00:00,0.09606451931025609,0.09558288806417383
 11/03  05:00:00,0.09760756504935733,0.09724977803478176
 11/03  06:00:00,0.09883883129389666,0.0986077273502355
 11/03  07:00:00,0.09808810088543167,0.0978700263595708
 11/03  08:00:00,0.10024126136507794,0.1000441635973596
 11/03  09:00:00,0.10389362207823502,0.1038774144481642
 11/03  10:00:00,0.11009472111755345,0.1105795577069019
 11/03  11:00:00,0.11315948998050018,0.11453457280480901
 11/03  12:00:00,0.11608798599977391,0.11785778561016494
 11/03  13:00:00,0.11428688690279512,0.11603158288782611
 11/03  14:00:00,0.10981746876252344,0.1110608699140723
 11/03  15:00:00,0.1090869529805931,0.10948403731743919
 11/03  16:00:00,0.10064677455123949,0.10031803254157028
 11/03  17:00:00,0.09964695963893917,0.0993354833438673
 11/03  18:00:00,0.0925198173479175,0.09174094820322906
 11/03  19:00:00,0.08380676431582254,0.08283383043665296
 11/03  20:00:00,0.08422038652122838,0.08287847117257832
 11/03  21:00:00,0.08950135149495896,0.08818324515235185
 11/03  22:00:00,0.09304821121483668,0.09213012938820203
 11/03  23:00:00,0.09336338037458247,0.09268852558922138
 11/03  24:00:00,0.09705266341421969,0.09658981829967808
 11/04  01:00:00,0.09835410059248631,0.0981619729739324
 11/04  02:00:00,0.09772806162827931,0.09757215043723133
 11/04  03:00:00,0.09794141060766797,0.09779540192229275
 11/04  04:00:00,0.09718560825174297,0.09703680114351139
 11/04  05:00:00,0.09811112210866456,0.09796188646677603
 11/04  06:00:00,0.09912564832683005,0.0990377503195827
 11/04  07:00:00,0.09548469134040981,0.09534247268445934
 11/04  08:00:00,0.1206035569737127,0.12104068079887313
 11/04  09:00:00,0.12254493033128507,0.12380037287529966
 11/04  10:00:00,0.12856468389205903,0.13002846467354263
 11/04  11:00:00,0.13205345119036228,0.13415931074340829
 11/04  12:00:00,0.127554850328989,0.12954111606225564
 11/04  13:00:00,0.11832950522735346,0.12028245084773004
 11/04  14:00:00,0.12180649377216535,0.12661744452774105
 11/04  15:00:00,0.12669490210224786,0.13532412262606476
 11/04  16:00:00,0.11498579625644326,0.11919225096977926
 11/04  17:00:00,0.09590628133988163,0.09141793294712467
 11/04  18:00:00,0.0806619524949172,0.07450783875955151
 11/04  19:00:00,0.07318055811782128,0.06898281704275203
 11/04  20:00:00,0.0625189605314442,0.059468982388545327
 11/04  21:00:00,0.07403994909584835,0.07175468360876938
 11/04  22:00:00,0.08305971161789043,0.0817270453531844
 11/04  23:00:00,0.08413982547284585,0.08336696772225796
 11/04  24:00:00,0.08944088455210404,0.0887880757930339
 11/05  01:00:00,0.09107298862236031,0.09037348710434048
 11/05  02:00:00,0.09428126601553362,0.0934744123785286
 11/05  03:00:00,0.09630489440388175,0.0958987169224401
 11/05  04:00:00,0.09518988650080987,0.09490093902865338
 11/05  05:00:00,0.09441153674999953,0.09408017050553772
 11/05  06:00:00,0.09393358906670404,0.09359875080375704
 11/05  07:00:00,0.09432268444904249,0.09399334939443153
 11/05  08:00:00,0.1197815916259537,0.12037499837077157
 11/05  09:00:00,0.14546171049473587,0.1545119281450502
 11/05  10:00:00,0.1766839139030783,0.2056393798011053
 11/05  11:00:00,0.15999949704597472,0.1948615862418408
 11/05  12:00:00,0.12354068319589033,0.14370294736276768
 11/05  13:00:00,0.10069867111314897,0.10602441687388582
 11/05  14:00:00,0.10682373005273896,0.09720965772790419
 11/05  15:00:00,0.10900263673787092,0.09045382353870543
 11/05  16:00:00,0.09359660623849367,0.07273808370535907
 11/05  17:00:00,0.08061574630502809,0.0645797808482375
 11/05  18:00:00,0.07013946733572338,0.05965959181614098
 11/05  19:00:00,0.0716057448321804,0.06576027082020115
 11/05  20:00:00,0.060969220558479659,0.05748103948309482
 11/05  21:00:00,0.06794991569146744,0.0657246443708563
 11/05  22:00:00,0.07903269162519863,0.07752691978849848
 11/05  23:00:00,0.08425112688280581,0.08354251805427848
 11/05  24:00:00,0.08989396883193654,0.08968331006168182
 11/06  01:00:00,0.0912919001684913,0.09115382409424813
 11/06  02:00:00,0.08999428318178614,0.08978050529930998
 11/06  03:00:00,0.08926167308459976,0.08871850962628651
 11/06  04:00:00,0.09208282513577333,0.09125622064466124
 11/06  05:00:00,0.093938066820912,0.09305176224729127
 11/06  06:00:00,0.09359017488629745,0.09265028344417957
 11/06  07:00:00,0.09375958170796076,0.09282210405505302
 11/06  08:00:00,0.1183771193368081,0.11864275536153826
 11/06  09:00:00,0.11878697526657586,0.1193825695027773
 11/06  10:00:00,0.12293327643221867,0.12345547175532504
 11/06  11:00:00,0.1259181045379453,0.12706227700178583
 11/06  12:00:00,0.12316237407158395,0.12466141230837975
 11/06  13:00:00,0.1148872342908093,0.11599711955004341
 11/06  14:00:00,0.1009249699336299,0.10119815211403165
 11/06  15:00:00,0.10048776685558936,0.09997360818964589
 11/06  16:00:00,0.09760854702125575,0.09674447205935839
 11/06  17:00:00,0.09218688063229534,0.09095735678071812
 11/06  18:00:00,0.08655800285303957,0.08534232126893442
 11/06  19:00:00,0.08679175024057083,0.08580900123209248
 11/06  20:00:00,0.07229422907566974,0.07087096336782223
 11/06  21:00:00,0.07382838285536035,0.07260084243034527
 11/06  22:00:00,0.0800268821057564,0.07928487532660954
 11/06  23:00:00,0.08487618391359669,0.08403118107692379
 11/06  24:00:00,0.08894563233182477,0.08792149624961714
 11/07  01:00:00,0.09285860552270882,0.09203772460347204
 11/07  02:00:00,0.09448967035310388,0.09389934803371603
 11/07  03:00:00,0.09507842467670538,0.09461316653582404
 11/07  04:00:00,0.09580420267745139,0.0954238665193217
 11/07  05:00:00,0.09629400031059059,0.09596753813659245
 11/07  06:00:00,0.09823849373965435,0.09797957213251876
 11/07  07:00:00,0.09587038845760647,0.09567006645330009
 11/07  08:00:00,0.11861164685049293,0.1189947508654933
 11/07  09:00:00,0.11957350022804139,0.12070794618341316
 11/07  10:00:00,0.12497042209362175,0.1261963312455068
 11/07  11:00:00,0.12568488003445517,0.12733930589939594
 11/07  12:00:00,0.12570302272414098,0.12746158057824714
 11/07  13:00:00,0.12599498030167395,0.12822127081824803
 11/07  14:00:00,0.12733364759488917,0.13242846189661543
 11/07  15:00:00,0.12438220699693969,0.13275559165755736
 11/07  16:00:00,0.1149271326414411,0.11890014992984535
 11/07  17:00:00,0.0940053448268082,0.08927005702060249
 11/07  18:00:00,0.07675761630810253,0.0705552056020903
 11/07  19:00:00,0.07532682143911943,0.07121302150208663
 11/07  20:00:00,0.06262759048871755,0.060046082397287297
 11/07  21:00:00,0.07062074724688425,0.0684020330522266
 11/07  22:00:00,0.08046595151035276,0.07904226376578448
 11/07  23:00:00,0.08383330935042137,0.08307378144216557
 11/07  24:00:00,0.08459070611387916,0.08377122309591131
 11/08  01:00:00,0.08718142723853503,0.0862373355639819
 11/08  02:00:00,0.0904431795196374,0.08967436066536287
 11/08  03:00:00,0.09282024351216634,0.09224788919230097
 11/08  04:00:00,0.09174462555309075,0.09141140398721938
 11/08  05:00:00,0.08561056712764317,0.09144924858509913
 11/08  06:00:00,0.07652967256646091,0.09164779914117258
 11/08  07:00:00,0.06695958095384384,0.08942685332838438
 11/08  08:00:00,0.10096390065855279,0.11522068364454272
 11/08  09:00:00,0.12180437138192799,0.12615173596271243
 11/08  10:00:00,0.13742473431774233,0.1421374113852051
 11/08  11:00:00,0.14777008641271673,0.15773238380104016
 11/08  12:00:00,0.14147009020522337,0.1505430362556154
 11/08  13:00:00,0.12345038585292592,0.13392350272883103
 11/08  14:00:00,0.11893304045202376,0.1368375549684008
 11/08  15:00:00,0.12325602538826386,0.13966358482141767
 11/08  16:00:00,0.12043813688630925,0.126507694578113
 11/08  17:00:00,0.10190557265356246,0.09046160089720838
 11/08  18:00:00,0.06757938523428452,0.04646833767824492
 11/08  19:00:00,0.0508742251247364,0.03314398088864566
 11/08  20:00:00,0.049764215198011347,0.0408478104133028
 11/08  21:00:00,0.0630033505651113,0.058018181708740828
 11/08  22:00:00,0.07353620549758187,0.07117718119543185
 11/08  23:00:00,0.07931697666641603,0.07824383710603997
 11/08  24:00:00,0.0829491207735086,0.08171342249472476
 11/09  01:00:00,0.08663938083785529,0.08508867727466306
 11/09  02:00:00,0.08997717579052316,0.0884314691542717
 11/09  03:00:00,0.09146702565006411,0.09102232586931472
 11/09  04:00:00,0.08566134056144677,0.09184975323902614
 11/09  05:00:00,0.06716825845387684,0.0871864602845694
 11/09  06:00:00,0.04287086119287763,0.07443678832014426
 11/09  07:00:00,0.01887647760325455,0.05921446782170296
 11/09  08:00:00,-0.0010230017182765118,0.04601204705047153
 11/09  09:00:00,-0.0007919186606078317,0.05195188442263994
 11/09  10:00:00,0.020657289215832133,0.07933520509111948
 11/09  11:00:00,0.10670988270297985,0.15828095629732429
 11/09  12:00:00,0.1514061250785073,0.19442594391439467
 11/09  13:00:00,0.1279618652551407,0.16441825532888239
 11/09  14:00:00,0.12344716801718167,0.12094049513018046
 11/09  15:00:00,0.1114630887275013,0.08279391639430814
 11/09  16:00:00,0.07708977658596378,0.04732418914519674
 11/09  17:00:00,0.0794642844290635,0.06567939764377366
 11/09  18:00:00,0.07450963801886158,0.0674744169736943
 11/09  19:00:00,0.07168952699049515,0.06691965562650154
 11/09  20:00:00,0.0768348465015392,0.07497198067330258
 11/09  21:00:00,0.08117025677782142,0.08012082715867659
 11/09  22:00:00,0.08656067364967013,0.08398206530819333
 11/09  23:00:00,0.09024389267297589,0.08765806025025433
 11/09  24:00:00,0.08956558652863819,0.08976741550068324
 11/10  01:00:00,0.07787100997860228,0.09132961155795191
 11/10  02:00:00,0.05869456257106511,0.08839601956700147
 11/10  03:00:00,0.03069144538094266,0.07427433049009495
 11/10  04:00:00,0.0019166522315300426,0.05599802074077938
 11/10  05:00:00,-0.026398394712677538,0.03570651916598779
 11/10  06:00:00,-0.05382419012966942,0.014339180860769619
 11/10  07:00:00,-0.0864226460134245,-0.01335869794369556
 11/10  08:00:00,-0.11575978748489369,-0.038927162620727307
 11/10  09:00:00,-0.10767517609832837,-0.018817959927769587
 11/10  10:00:00,0.010627784835975702,0.12734454447337235
 11/10  11:00:00,0.12840829944574418,0.19598327269540556
