Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),EMS:Comfort Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature [C](Hourly),EMS:Adaptive Heating Setpoint Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature_No Tolerance [C](Hourly),EMS:Adaptive Heating Setpoint Temperature_No Tolerance [C](Hourly),EMS:Ventilation Setpoint Temperature [C](Hourly),EMS:Minimum Outdoor Temperature for ventilation [C](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE2 [m2](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE1 [m2](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE2 [m3](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE1 [m3](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE1 [H](Hourly),BLOCK1:ZONE2:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE1:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),AHST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),AHST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Heating Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Heating Electricity Energy [J](Hourly) 
 04/19  15:00:00,16.375,69.0,6.075,21.214947704988592,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,24.897201585413082,22.114667661869106,14.587357598274094,0.1151272358639666,11.147512047561644,0.10583044218100801,1487.4632513139395,6.042013888888888,7.318023348450275,6.042013888888888,7.318023348450275,18.1,24.9,18.1,24.9,1777.9668949186766,0.0,0.0,0.0,4414211.790662313,0.0,0.0,0.0 
 04/19  16:00:00,14.225,80.25,4.25,21.214947704988592,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,24.8907836710761,21.367235599676007,9.63906651249925,0.07607403029759546,4.495879823386485,0.04268225480911127,1169.9818873860695,6.042013888888888,7.318023348450275,6.042013888888888,7.318023348450275,18.1,24.9,18.1,24.9,1313.149161019345,0.0,0.0,0.0,3278052.354132713,0.0,0.0,0.0 
 04/19  17:00:00,13.2,82.5,2.025,21.214947704988592,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,24.893202981678385,20.06914517806561,5.053987325213983,0.03988738789211896,4.4262113077959855,0.04202084715334205,885.4912723247776,6.042013888888888,7.318023348450275,6.042013888888888,7.318023348450275,18.1,24.9,18.1,24.9,895.1203745622113,0.0,0.0,0.0,2259754.95282122,0.0,0.0,0.0 
 04/19  18:00:00,12.95,80.5,1.5,21.214947704988592,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,24.894401373293967,20.684338508075314,4.308622216650524,0.034004771792510255,4.266279430322969,0.04050251182976546,657.848059158418,6.042013888888888,7.318023348450275,6.042013888888888,7.318023348450275,18.1,24.9,18.1,24.9,564.8790856589712,0.0,0.0,0.0,1444758.6664242428,0.0,0.0,0.0 
 04/19  19:00:00,11.175,88.25,3.075,21.214947704988592,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,21.46751265415736,20.507838364264803,6.572191600441632,0.05186945253311302,6.1308858364884244,0.0582044097614384,1917.9307174633936,6.042013888888888,7.318023348450275,6.042013888888888,7.318023348450275,18.1,24.9,18.1,24.9,0.0,0.0,4002.9662546790587,0.0,0.0,5979923.852568465,0.0,0.0 
 04/19  20:00:00,9.7,95.5,3.225,21.214947704988592,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.003036199030593,21.146812177595134,10.281968038283537,0.08114797704207158,8.228184895005828,0.07811540746224455,254.43093455052917,6.042013888888888,7.318023348450275,6.042013888888888,7.318023348450275,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/19  21:00:00,9.025,98.5,0.775,21.214947704988592,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.817248080864395,21.015453474305094,7.639181869237993,0.06029041839431941,6.734023194233656,0.06393037740280325,254.43093455052914,6.042013888888888,7.318023348450275,6.042013888888888,7.318023348450275,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/19  22:00:00,8.6,99.75,0.0,21.214947704988592,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.91141244543903,20.87376090615882,7.455270898057158,0.05883894497876317,6.629969961054803,0.06294253369106756,254.43093455052914,6.042013888888888,7.318023348450275,6.042013888888888,7.318023348450275,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/19  23:00:00,8.274999999999999,100.0,1.125,21.214947704988592,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.864746165960184,20.717612272395197,8.279504093636854,0.06534400861864005,7.1082959131379795,0.06748358704894995,254.43093455052914,6.042013888888888,7.318023348450275,6.042013888888888,7.318023348450275,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/19  24:00:00,7.9,100.0,1.5,21.214947704988592,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.774350397963993,20.552752796925308,8.810587186196205,0.06953545508511175,7.669246188797445,0.07280904581152514,254.43093455052914,6.042013888888888,7.318023348450275,6.042013888888888,7.318023348450275,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  01:00:00,7.35,100.0,1.125,21.313490434489733,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.639955014528432,20.366214173677786,8.658793283314637,0.06833745796040797,7.459283747740069,0.0708157384364175,254.43093455052914,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  02:00:00,6.825,100.0,1.0,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.492705168585164,20.18279018271798,8.748711541239274,0.06904711633539642,7.524631077623381,0.07143612232004934,254.43093455052914,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  03:00:00,7.0,100.0,1.0,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.352853515879175,20.01843309288181,8.599825308158064,0.06787206730013688,7.510391396592463,0.0713009359454046,254.43093455052914,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  04:00:00,6.5,99.25,1.0,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.186330094667035,19.835768493678216,8.766545567082698,0.06918786712496527,7.786571597352738,0.07392289074961517,254.43093455052914,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  05:00:00,5.625,99.75,1.0,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.011755252589076,19.649331355703396,9.157151235802246,0.07227062907479218,8.073196706669552,0.07664400573291885,254.43093455052914,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  06:00:00,6.3,99.25,1.0,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.924012183316194,19.559290995180348,8.747584917911631,0.06903822472986076,7.5309909645641895,0.07149650078335984,254.43093455052914,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  07:00:00,7.050000000000001,97.5,1.0,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.672780589502576,20.332593815679086,8.637551479251897,0.06816981209514197,7.489108184903414,0.07109888084158644,254.43093455052912,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  08:00:00,7.2,95.5,1.375,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,21.597132676802495,21.255073563856026,9.40038116401292,0.07419026319122728,8.439340138821441,0.08012003887475178,254.43093455052912,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  09:00:00,7.3500000000000005,95.0,1.125,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,19.00784784315489,19.9270645992742,4.095747237275777,0.03232470685992008,3.863475984486593,0.0366784417948538,5725.956006191376,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,7474.501123384031,5779.132428266652,0.0,11079236.577352017,0.0,8583164.29838574 
 04/20  10:00:00,7.625,95.0,1.0,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,19.88753333511879,20.799951448313294,6.123879762011483,0.04833125842113331,5.3440526777065225,0.05073450071255946,3297.8305045378015,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,7387.105429282525,0.0,0.0,10938859.14160934,0.0,0.0 
 04/20  11:00:00,8.225000000000001,94.25,1.0,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,21.520814062295834,19.242619792468915,6.311610716423674,0.04981288014199499,5.092750522311877,0.04834872906118248,2685.681881198794,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,40.845052921590934,5832.240957771712,0.0,85791.94608061825,0.0,8649372.546594283 
 04/20  12:00:00,8.700000000000001,92.5,1.0,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,19.548221269501607,20.185223185297055,3.8791786904141095,0.030615491328094754,3.2408898087277285,0.03076783411887863,3988.2998133232,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,5118.4495807271005,4127.282490312459,0.0,7434294.006654945,0.0,5985359.985829536 
 04/20  13:00:00,9.024999999999999,90.5,0.25,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,20.298821626437583,21.430268020429054,5.332874473642332,0.04208843810290823,4.893652478995251,0.04645856434356005,1760.0441816694329,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,3580.7815931834293,0.0,0.0,5412531.331085865,0.0,0.0 
 04/20  14:00:00,9.025,92.25,0.75,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,21.864958746682262,19.37959865074236,5.484892744428581,0.04328820599771268,4.883621817753381,0.046363336878448035,1569.0169930130464,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,11.697458755457752,3163.282258654894,0.0,26885.723098724713,0.0,4696979.42781342 
 04/20  15:00:00,9.0,93.0,2.2,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,19.62005151956376,20.270623355780145,3.0408516865752597,0.023999195672635792,3.8472477223874337,0.036524376551734475,4373.377515577962,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,4039.3191680475775,5942.931771015192,0.0,6011196.465541883,0.0,8790950.917102166 
 04/20  16:00:00,8.850000000000001,94.5,1.775,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,20.301990233528755,21.277709879887258,5.542809441691655,0.04374529969829196,6.189087071937998,0.05875695121255595,2120.7760918737395,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,4585.335468957597,0.0,0.0,6708983.845101808,0.0,0.0 
 04/20  17:00:00,8.425,98.0,1.5,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,21.3034496807041,19.068059656071604,5.177934446796883,0.04086561094622598,5.221968828230437,0.049575480859691066,2548.0720054967505,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,35.07567914303078,5569.287148747394,0.0,74979.79447211575,0.0,8166822.8191961 
 04/20  18:00:00,7.775,98.25,3.075,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,18.647816207605306,21.71583559017675,5.903877811847044,0.04659494557375985,8.346491734732796,0.07923856975244198,3321.578411835028,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,7453.051328278517,0.0,0.0,11024373.775367048,0.0,0.0 
 04/20  19:00:00,7.075,98.0,2.475,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,20.490568917483095,17.335651123394655,4.401032610037857,0.03473409875142737,5.788647086902289,0.05495531901853147,2763.249005865563,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,6062.10674095622,0.0,0.0,0.0,9013583.641067604 
 04/20  20:00:00,6.9,98.0,1.65,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.44597143400827,18.898202620189824,7.802623858027042,0.061580345255070314,7.766781137983436,0.07373500729570344,254.43093455052917,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  21:00:00,6.75,97.25,1.5,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.21644541437788,19.030605861922858,8.23300593325601,0.06497703299325061,7.7811374198276795,0.07387130063624157,254.43093455052914,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  22:00:00,6.325,94.0,2.7,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.998512509292866,19.010352376588713,10.180729061599713,0.08034897259806698,9.51079326276328,0.09029202679449483,254.43093455052914,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  23:00:00,6.125,96.0,1.9,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.795691641545094,18.949106019258714,9.33766080109224,0.07369525770673177,8.426541699582714,0.07999853512771996,254.43093455052914,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/20  24:00:00,6.025,95.5,3.075,21.412033163990873,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.596784882751315,18.852772151367684,11.016504005552441,0.08694512673039753,10.20428482756816,0.09687578455487808,254.43093455052914,6.112916666666665,7.9152520120935534,6.112916666666665,7.9152520120935534,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  01:00:00,5.699999999999999,95.0,3.6,21.394892347591785,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.385578038309415,18.718380054578716,12.59195162128325,0.09937897076456477,11.088682348032593,0.10527193431952542,254.43093455052914,6.123611111111112,7.8113682763415095,6.123611111111112,7.8113682763415095,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  02:00:00,5.15,95.0,4.725,21.3777515311927,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.1562443272653,18.559683247731265,16.21039965174146,0.12793670763072318,11.889033890232003,0.11287018200473356,254.43093455052914,6.123611111111112,7.8113682763415095,6.123611111111112,7.8113682763415095,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  03:00:00,4.550000000000001,96.5,1.275,21.3777515311927,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.970473522849215,18.425217885174032,9.803990226305498,0.07737565131915591,8.428806667051578,0.08002003790858556,254.43093455052914,6.123611111111112,7.8113682763415095,6.123611111111112,7.8113682763415095,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  04:00:00,4.699999999999999,97.0,2.325,21.3777515311927,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.80442992511731,18.294255248540697,10.735790319379792,0.08472966100670362,9.061777228634107,0.0860292311827469,254.43093455052914,6.123611111111112,7.8113682763415095,6.123611111111112,7.8113682763415095,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  05:00:00,4.6499999999999995,95.5,2.725,21.3777515311927,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.62889509404131,18.1622148498493,11.197498006701249,0.0883735786566523,9.036366231595691,0.08578798837974638,286.4042117938561,6.123611111111112,7.8113682763415095,6.123611111111112,7.8113682763415095,18.1,24.9,18.1,24.9,0.0,0.0,0.0,23.447729775609382,0.0,0.0,0.0,61710.01016529997 
 04/21  06:00:00,4.675000000000001,92.75,3.35,21.3777515311927,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.51478640053542,18.124156813835533,12.52384334772432,0.0988414424821818,9.608296429830713,0.09121768655074977,306.48922675281096,6.123611111111112,7.8113682763415095,6.123611111111112,7.8113682763415095,18.1,24.9,18.1,24.9,0.0,0.0,0.0,51.30099578018553,0.0,0.0,0.0,134736.44183819616 
 04/21  07:00:00,4.7,87.5,3.9749999999999996,21.3777515311927,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.22703320144837,18.896235610475777,14.289199045173355,0.11277409069449812,11.20222400689654,0.10634985770837385,254.43093455052912,6.123611111111112,7.8113682763415095,6.123611111111112,7.8113682763415095,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/21  08:00:00,5.2250000000000005,83.0,3.7249999999999996,21.3777515311927,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.35962143391147,20.10126312144434,13.901079532954062,0.10971095014106674,11.797244046633374,0.11199876247234619,254.43093455052912,6.123611111111112,7.8113682763415095,6.123611111111112,7.8113682763415095,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
