Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),EMS:Comfort Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature [C](Hourly),EMS:Adaptive Heating Setpoint Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature_No Tolerance [C](Hourly),EMS:Adaptive Heating Setpoint Temperature_No Tolerance [C](Hourly),EMS:Ventilation Setpoint Temperature [C](Hourly),EMS:Minimum Outdoor Temperature for ventilation [C](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE2 [m2](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE1 [m2](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE2 [m3](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE1 [m3](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE1 [H](Hourly),BLOCK1:ZONE2:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE1:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),AHST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE2:Schedule Value [](Hourly),AHST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),ACST_SCH_BLOCK1_ZONE1:Schedule Value [](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Heating Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Cooling Electricity Energy [J](Hourly),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Heating Electricity Energy [J](Hourly) 
 11/15  20:00:00,11.05,93.5,2.475,22.0414803779131,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,21.047538926579378,20.987613845099524,9.088270065844965,0.07172700089218037,7.1709065466722866,0.06807798972857013,246.9843389766772,9.108402777777776,9.82266781185788,9.108402777777776,9.82266781185788,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  21:00:00,10.725,92.5,1.775,22.0414803779131,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.798777848241535,20.70719274446873,8.167110793932906,0.06445697134424865,6.662233127925508,0.06324882851286444,246.9843389766772,9.108402777777776,9.82266781185788,9.108402777777776,9.82266781185788,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  22:00:00,10.0,95.0,1.5,22.0414803779131,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.49792450515408,20.38442711368648,7.9943847795963805,0.06309377252922016,6.742593220417456,0.06401173812765959,246.9843389766772,9.108402777777776,9.82266781185788,9.108402777777776,9.82266781185788,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  23:00:00,10.25,96.0,1.5,22.0414803779131,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.254476778741708,20.126937499249294,7.6857167466878344,0.060657683800406564,6.591929663286782,0.06258139288078537,246.9843389766772,9.108402777777776,9.82266781185788,9.108402777777776,9.82266781185788,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  24:00:00,10.325000000000001,93.0,2.325,22.0414803779131,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.041272851162354,19.906067600421395,8.747993209993698,0.0690414470776038,7.017755010897287,0.0666240245134965,246.9843389766772,9.108402777777776,9.82266781185788,9.108402777777776,9.82266781185788,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  01:00:00,10.675,93.5,4.475,22.06933234012179,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.84549888890783,19.719286103525285,13.145961330443686,0.10375136007686814,7.044289936463805,0.0668759374868993,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  02:00:00,10.35,94.0,3.5999999999999996,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.663227675191116,19.54817975319058,11.237335631368353,0.08868798759469412,6.918533884033931,0.06568205506911778,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  03:00:00,9.975000000000001,93.25,3.1,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.498569352556558,19.380978132867128,10.17431906508316,0.0802983832314955,7.137438864275287,0.06776025967259565,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  04:00:00,10.05,92.25,3.8499999999999996,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.34220884538758,19.227615541306143,11.904345553960495,0.09395220410303264,7.213829984455112,0.06848548930166806,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  05:00:00,10.025,92.75,3.3499999999999996,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.19886104947123,19.089150923615392,10.569096774942091,0.083414072019583,6.661863772794849,0.06324532198902012,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  06:00:00,10.225000000000001,91.5,2.725,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.08892347385097,18.978655121373297,9.031975069402584,0.07128270607800856,6.1475793028275625,0.05836289148513308,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  07:00:00,10.375,89.5,2.975,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.978494621303664,18.866598046236277,9.512248723908055,0.075073151189743,6.550886992420265,0.0621917486276497,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  08:00:00,9.5,92.0,2.725,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.570038519226895,19.475724826096307,9.54279632226833,0.07531424081394728,6.559648669777587,0.0622749288193388,246.98433897667718,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  09:00:00,10.025,90.0,3.35,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.413936752372493,20.376442453839097,10.897249650104998,0.086003940212215,6.7982896752088475,0.06454050009834315,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  10:00:00,11.125,82.25,3.6,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,22.033131635966768,19.864381178678023,9.345453408273894,0.07375675899776098,4.451916585981978,0.042264883754980415,1414.920186432648,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,2789.7766752902785,0.0,0.0,0.0,4196601.855459312 
 11/16  11:00:00,11.85,75.5,4.35,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,19.877738828051278,19.849002717409526,7.265944372879851,0.057344730596716825,1.7351840491877486,0.016473208946308222,1588.7151195743295,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,2229.0644700224957,455.13931814793557,0.0,3830831.7566406606,0.0,993188.9204943619 
 11/16  12:00:00,11.325,74.0,5.425000000000001,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,19.77377098754929,19.958501464912764,9.056060848494802,0.07147279733695232,1.19020232099002,0.01129934979014334,1982.4957217649328,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,1768.0063744445529,1724.3264190108155,0.0,3308713.609792853,0.0,2930275.92067916 
 11/16  13:00:00,11.325,72.5,5.7,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,20.384197647553933,21.358510310197463,11.948589791240641,0.09430139117866684,3.413348128907237,0.032405090952916646,2951.241729734215,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,6663.542274397524,0.0,0.0,9720610.075943688,0.0,0.0 
 11/16  14:00:00,10.950000000000001,75.75,6.075,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,1.0,21.362239125886006,19.160351217729975,13.964164166303004,0.11020883054291657,4.799627350625081,0.045565923827085554,1629.6482358416297,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,29.528486170513705,3351.2597487078315,0.0,65079.365066859915,0.0,4902876.467261784 
 11/16  15:00:00,8.625,88.25,5.375,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,18.280057604760575,18.576997601983127,8.58567476967142,0.0677603875547835,5.100822217374651,0.04842535881085208,5749.630568665218,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,7663.628537278426,5703.742239609364,0.0,11326325.200649802,0.0,8446916.184665661 
 11/16  16:00:00,6.925,92.75,3.9749999999999996,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,21.20100812156981,19.52888857358696,13.858442526660347,0.10937444775212894,11.259646868086458,0.10689500955616735,388.8666681519381,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,349.71654169830913,0.0,0.0,0.0,509691.28081036673 
 11/16  17:00:00,6.225,93.0,2.85,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,0.0,18.66255965635909,20.949366622575866,8.041754074332557,0.06346762337445115,6.913738931938487,0.06563653353047018,3176.85721590927,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,7049.809873480779,0.0,0.0,10529899.061483894,0.0,0.0 
 11/16  18:00:00,6.025,92.25,3.35,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.247751525614525,21.383131366838402,12.542532625849162,0.09898894314611706,10.3041013130279,0.09782340611815502,419.60015278171505,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,414.5567759976346,0.0,0.0,620443.8751609473,0.0,0.0 
 11/16  19:00:00,5.775,92.0,2.475,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.46883114294693,21.455285788205487,11.463991032904746,0.09047681121793963,9.087335635185589,0.08627187343827844,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  20:00:00,5.775,89.75,2.475,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.51833392910772,21.1971707640212,11.527880173347413,0.09098104099988172,9.101922510152697,0.08641035594641314,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  21:00:00,5.575,91.25,2.6,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.113145556534242,20.604523329259795,11.47613223989363,0.09057263279434685,9.23573028988151,0.08768067854714598,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  22:00:00,5.5,89.75,2.6,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.686126921868684,20.043046498832425,11.196146967684207,0.08836291590388654,9.316419151377556,0.0884467093757986,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  23:00:00,5.35,88.25,3.35,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.336762706317565,19.613643683137255,12.746949380847507,0.10060225356294161,9.95844183050436,0.09454184017559773,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/16  24:00:00,4.7749999999999995,88.75,2.475,22.097184302330483,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.05629657256152,19.281559081551435,11.145358981997862,0.08796208385683646,9.29203855794629,0.08821524885147194,246.9843389766772,9.084791666666666,9.991467582819638,9.084791666666666,9.991467582819638,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  01:00:00,3.625,90.5,1.65,22.055872122097433,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.779713132945272,18.959261094086994,10.36202020897731,0.08177976967996335,8.695315268019872,0.08255017404705116,246.9843389766772,8.988680555555556,9.741090732922377,8.988680555555556,9.741090732922377,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  02:00:00,3.6,87.25,3.8249999999999997,22.014559941864384,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.5103339423866,18.658653836917566,14.448807866974708,0.1140337652002954,11.269164105435728,0.1069853627607853,246.9843389766772,8.988680555555556,9.741090732922377,8.988680555555556,9.741090732922377,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  03:00:00,3.25,88.25,3.0999999999999996,22.014559941864384,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.26939490992104,18.385195280649715,12.692058553436572,0.10016904081748493,10.147965270764296,0.09634110707935159,271.0985636835803,8.988680555555556,9.741090732922377,8.988680555555556,9.741090732922377,18.1,24.9,18.1,24.9,0.0,0.0,22.351751219142944,0.0,0.0,60298.75821091533,0.0,0.0 
 11/17  04:00:00,2.4250000000000003,90.5,2.975,22.014559941864384,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.123600503163246,18.17875603424028,12.622325499734677,0.09961868934587895,10.061705766313349,0.09552219058395697,460.11354132120834,8.988680555555556,9.741090732922377,8.988680555555556,9.741090732922377,18.1,24.9,18.1,24.9,0.0,0.0,162.64159097032046,84.69029478678111,0.0,436923.6016374256,0.0,228323.149435042 
 11/17  05:00:00,1.675,92.5,1.9,22.014559941864384,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.049527567641853,18.072642934801024,11.269261419116532,0.08893995424948173,9.403367254646355,0.08927216317898598,620.480211830477,8.988680555555556,9.741090732922377,8.988680555555556,9.741090732922377,18.1,24.9,18.1,24.9,0.0,0.0,265.13128420204123,199.1644723996949,0.0,712974.5095458354,0.0,535158.7905195435 
 11/17  06:00:00,1.05,92.25,1.9500000000000002,22.014559941864384,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.013278812231725,18.02340225237019,11.623032189390695,0.09173200556081379,9.65059847271733,0.09161928682574835,772.6578131243041,8.988680555555556,9.741090732922377,8.988680555555556,9.741090732922377,18.1,24.9,18.1,24.9,0.0,0.0,371.83194874815865,296.3110955085068,0.0,1003525.8749699171,0.0,797687.5417109774 
 11/17  07:00:00,0.8250000000000001,90.5,2.475,22.014559941864384,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.01216536524688,18.015169526059022,12.579889205215023,0.09928377102668076,10.107954764741201,0.0959612618254291,902.9804597695509,8.988680555555556,9.741090732922377,8.988680555555556,9.741090732922377,18.1,24.9,18.1,24.9,0.0,0.0,465.54290976979996,377.280732150884,0.0,1258453.5947023083,0.0,1016347.1883926606 
 11/17  08:00:00,1.0250000000000001,88.5,2.6,22.014559941864384,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,18.361982907311997,18.389630199027792,12.70771834426534,0.10029263197648532,10.351381660777168,0.09827226861656971,246.9843389766772,8.988680555555556,9.741090732922377,8.988680555555556,9.741090732922377,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  09:00:00,1.25,88.0,3.35,22.014559941864384,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,19.166839566563254,19.371984920549433,14.370480447810786,0.11341558475192087,11.357823913787518,0.10782706687211707,246.9843389766772,8.988680555555556,9.741090732922377,8.988680555555556,9.741090732922377,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  10:00:00,2.2,82.75,4.725,22.014559941864384,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.80254358972866,21.370136581193076,18.059581431997582,0.142530933180941,13.3143919531439,0.12640201524435105,246.98433897667718,8.988680555555556,9.741090732922377,8.988680555555556,9.741090732922377,18.1,24.9,18.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  11:00:00,2.95,79.5,4.725,22.014559941864384,24.9,18.1,25.0,18.0,21.5,-31.9,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,18.17997656879558,16.259324964591617,8.075192815278337,0.0637315306510037,6.041898020710645,0.05735959166639589,3648.5422373022293,8.988680555555556,9.741090732922377,8.988680555555556,9.741090732922377,18.1,24.9,18.1,24.9,0.0,0.0,4564.72430561099,3325.824630016226,0.0,7005473.90466798,0.0,5202334.529304014 
 11/17  12:00:00,4.0,76.0,4.225,22.014559941864384,24.9,18.1,25.0,18.0,21.5,-31.9,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,0.0,0.0,20.43659185769098,22.122917736707304,15.448768869763622,0.12192571858851343,10.915051022280451,0.10362354139539814,464.04662663382396,8.988680555555556,9.741090732922377,8.988680555555556,9.741090732922377,18.1,24.9,18.1,24.9,0.0,0.0,506.23367372118776,0.0,0.0,779769.5640563088,0.0,0.0 
 11/17  13:00:00,4.225,72.0,5.300000000000001,22.014559941864384,24.9,18.1,25.0,18.0,21.5,-31.9,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.2018,30.0953,126.7064,105.3337,1.0,1.0,17.196267609524668,17.187914254263056,12.969516772184729,0.10235881354205256,10.45669650275454,0.09927208958533248,4631.219980511642,8.988680555555556,9.741090732922377,8.988680555555556,9.741090732922377,18.1,24.9,18.1,24.9,0.0,0.0,5964.425188797439,4412.942433225184,0.0,9044099.403204164,0.0,6699672.622321206 
